Index,Modification,Speaker,Start Time,End Time,Script
212,인식결과,7,3912435,3916305,그러면 전봉준 투쟁단 우리 농민들은
212,수정결과,G,3912435,3916305,그러면 전봉준 투쟁단 우리 농민들은
213,인식결과,7,3916305,3926565,차량과 트랙터에 시동을 걸도록 하겠습니다. 그리고 나서 천천히 이동할 테니까 방송자 따라서 다시 대
213,수정결과,G,3916305,3926565,차량과 트랙터에 시동을 걸도록 하겠습니다. 그리고 나서 천천히 이동할 테니까 방송자 따라서 다시 대
214,인식결과,7,3926565,3933595,방송차만 따라오지 마시고 그대로 앞으로 이동하시는 겁니다. 아시겠죠?
214,수정결과,G,3926565,3933595,방송차만 따라오지 마시고 그대로 앞으로 이동하시는 겁니다. 아시겠죠?
215,인식결과,7,3933595,3942100,이쪽 편에 계신 분들은 어떻게 보면 역주행인데 살다 보면 역주행할 수 있습니다. 그렇죠
215,수정결과,G,3933595,3942100,이쪽 편에 계신 분들은 어떻게 보면 역주행인데 살다 보면 역주행할 수 있습니다. 그렇죠
216,인식결과,7,3942510,3952115,이쪽 분들은 정주행입니다. 가운데서 잘 갈라서 남태령역까지 갈 수 있도록 하겠습니다.
216,수정결과,G,3942510,3952115,이쪽 분들은 정주행입니다. 가운데서 잘 갈라서 남태령역까지 갈 수 있도록 하겠습니다.
217,인식결과,7,3952115,3956915,가능하시겠습니까? 수많은 시민들이
217,수정결과,G,3952115,3956915,가능하시겠습니까? 수많은 시민들이
218,인식결과,7,3956915,3964100,지하철 개통되면 운행 시간이 되면 더 많이 오실 것 같지 않습니까?
218,수정결과,G,3956915,3964100,지하철 개통되면 운행 시간이 되면 더 많이 오실 것 같지 않습니까?
219,인식결과,7,3964610,3972680,전국에 있는 농민들도 시골에서 올라오고 있습니다. 그렇죠.
219,수정결과,G,3964610,3972680,전국에 있는 농민들도 시골에서 올라오고 있습니다. 그렇죠.
220,인식결과,7,3973160,3983940,우리를 믿고 앞으로 전진하겠습니다. 잠시만 기다려 주십시오. 조절 고맙습니다.
220,수정결과,G,3973160,3983940,우리를 믿고 앞으로 전진하겠습니다. 잠시만 기다려 주십시오. 조절 고맙습니다.
221,인식결과,2,3987970,4000080,네 지금 이 상태에서 대기하도록 하겠습니다. 차량 먼저 움직이고 저희 전차로를 장악한 이 상태에서 그대로 이동하겠습니다.
221,수정결과,B,3987970,4000080,네 지금 이 상태에서 대기하도록 하겠습니다. 차량 먼저 움직이고 저희 전차로를 장악한 이 상태에서 그대로 이동하겠습니다.
222,인식결과,2,4000080,4009640,네 기다려 주십시오. 차량 먼저 이동하도록 하겠습니다.
222,수정결과,B,4000080,4009640,네 기다려 주십시오. 차량 먼저 이동하도록 하겠습니다.
223,인식결과,2,4009800,4018970,기다리면서 노래 한 곡 더 부르겠습니다. 소리 높여봐
223,수정결과,B,4009800,4018970,기다리면서 노래 한 곡 더 부르겠습니다. 소리 높여봐
224,인식결과,2,4019090,4023390,슈퍼스타 함께 부르겠습니다.
224,수정결과,B,4019090,4023390,슈퍼스타 함께 부르겠습니다.
225,인식결과,2,4210060,4218970,여러분의 뒤를 보시면 트랙터가 다시 움직이기 시작했습니다. 환호 한번 부탁드리겠습니다.
225,수정결과,B,4210060,4218970,여러분의 뒤를 보시면 트랙터가 다시 움직이기 시작했습니다. 환호 한번 부탁드리겠습니다.
226,인식결과,1,4282930,4292434,차빼라 빼라 차빼라
226,수정결과,A,4282930,4292434,차빼라 빼라 차빼라
227,인식결과,2,4297594,4306840,분실물 공지하겠습니다. 가방이 들어왔습니다. 보이시나요? 가방 가방 가방이 들어왔습니다. 아주 무겁습니다.
227,수정결과,B,4297594,4306840,분실물 공지하겠습니다. 가방이 들어왔습니다. 보이시나요? 가방 가방 가방이 들어왔습니다. 아주 무겁습니다.
228,인식결과,2,4307260,4315125,"가방이 또 하나 있습니다. 잃어버리신 분들 가방,"
228,수정결과,B,4307260,4315125,"가방이 또 하나 있습니다. 잃어버리신 분들 가방,"
229,인식결과,2,4315125,4325430,회색 가방이고 핑크색 스트랩이 있습니다. 주인 되시는 분들은 트럭으로 와주시면 되겠습니다.
229,수정결과,B,4315125,4325430,회색 가방이고 핑크색 스트랩이 있습니다. 주인 되시는 분들은 트럭으로 와주시면 되겠습니다.
230,인식결과,2,4325430,4327740,우리 다음 노래는
230,수정결과,B,4325430,4327740,우리 다음 노래는
231,인식결과,1,4327740,4334030,파이팅 해야지 함께 불러보겠습니다. 파이팅 해야지
231,수정결과,A,4327740,4334030,파이팅 해야지 함께 불러보겠습니다. 파이팅 해야지
232,인식결과,2,4368597,4375562,앞쪽으로 와주시면 되겠습니다. 트랙터 운전자분들은 앞쪽으로 와주시면 되겠습니다.
232,수정결과,B,4368597,4375562,앞쪽으로 와주시면 되겠습니다. 트랙터 운전자분들은 앞쪽으로 와주시면 되겠습니다.
233,인식결과,4,4432073,4440178,저기 푸드 트럭 쪽에 휴대폰을 맡기신 분들은 찾아가 주시기 바랍니다. 휴대폰 맡기신
233,수정결과,D,4432073,4440178,저기 푸드 트럭 쪽에 휴대폰을 맡기신 분들은 찾아가 주시기 바랍니다. 휴대폰 맡기신
234,인식결과,1,4440178,4445271,분들은 찾아가세요.
234,수정결과,A,4440178,4445271,분들은 찾아가세요.
235,인식결과,8,4467740,4469710,오케이
235,수정결과,H,4467740,4469710,오케이
236,인식결과,2,4537710,4547000,우린 부석준 할 때 생각난 게 있는데요. 전봉준 투쟁단입니다. 우린 전봉준 해볼까요?
236,수정결과,B,4537710,4547000,우린 부석준 할 때 생각난 게 있는데요. 전봉준 투쟁단입니다. 우린 전봉준 해볼까요?
237,인식결과,2,4547000,4554926,제가 올인 하면 여러분들이 전봉준 하고 외쳐주세요. 우린 우리
237,수정결과,B,4547000,4554926,제가 올인 하면 여러분들이 전봉준 하고 외쳐주세요. 우린 우리
238,인식결과,2,4559022,4566355,너무나 좋습니다.
238,수정결과,B,4559022,4566355,너무나 좋습니다.
239,인식결과,2,4566355,4571864,구호를 외치고 다음 곡으로 다시 넘어가 보도록 하겠습니다. 내란수
239,수정결과,B,4566355,4571864,구호를 외치고 다음 곡으로 다시 넘어가 보도록 하겠습니다. 내란수
240,인식결과,1,4571864,4575550,윤석열은 퇴진하라.
240,수정결과,A,4571864,4575550,윤석열은 퇴진하라.
241,인식결과,1,4577320,4583390,농민도 말살하는 윤석열을 퇴진하라
241,수정결과,A,4577320,4583390,농민도 말살하는 윤석열을 퇴진하라
242,인식결과,1,4585000,4589770,내란 공범 즉각 처벌하라.
242,수정결과,A,4585000,4589770,내란 공범 즉각 처벌하라.
243,인식결과,2,4591480,4597770,다음 곡은 캔디입니다. 음악 주십시오.
243,수정결과,B,4591480,4597770,다음 곡은 캔디입니다. 음악 주십시오.
244,인식결과,1,4624930,4635130,분실물 목도리 파이팅 분실물 춥습니다. 빨리 가져와 주십시오.
244,수정결과,A,4624930,4635130,분실물 목도리 파이팅 분실물 춥습니다. 빨리 가져와 주십시오.
245,인식결과,2,4810030,4813674,멈춰 주십시오. 차가 멈췄습니다.
245,수정결과,B,4810030,4813674,멈춰 주십시오. 차가 멈췄습니다.
246,인식결과,2,4813674,4821480,네 아까 신청곡을 좀 일찍 받았을 때 텍스트를 남겨주신 분이 계십니다.
246,수정결과,B,4813674,4821480,네 아까 신청곡을 좀 일찍 받았을 때 텍스트를 남겨주신 분이 계십니다.
247,인식결과,2,4821480,4825710,에이핑크 노노노 듣고 싶어요.
247,수정결과,B,4821480,4825710,에이핑크 노노노 듣고 싶어요.
248,인식결과,2,4825710,4837275,가사는 정말 희망차고 밝고 빛나는 노래입니다. 준 이 때부터 좋아했어요. 전 스타킹도 못 입고 원피스 차림으로 9시 반부터 여기 있었는데
248,수정결과,B,4825710,4837275,가사는 정말 희망차고 밝고 빛나는 노래입니다. 준 이 때부터 좋아했어요. 전 스타킹도 못 입고 원피스 차림으로 9시 반부터 여기 있었는데
249,인식결과,2,4837275,4844030,제일 좋아하는 아이돌 가수 노래 듣고 싶습니다. 에이빙 노노로 함께하겠습니다.
249,수정결과,B,4837275,4844030,제일 좋아하는 아이돌 가수 노래 듣고 싶습니다. 에이빙 노노로 함께하겠습니다.
250,인식결과,2,4846256,4851232,네 그 자리에서 부르도록 하겠습니다.
250,수정결과,B,4846256,4851232,네 그 자리에서 부르도록 하겠습니다.
251,인식결과,2,4936770,4945629,네 안내 말씀 이어서 드리도록 하겠습니다. 진벌 달린 삼각대를 가지고 계신 분은 앞쪽으로 갖다 주시면 되겠고요.
251,수정결과,B,4936770,4945629,네 안내 말씀 이어서 드리도록 하겠습니다. 진벌 달린 삼각대를 가지고 계신 분은 앞쪽으로 갖다 주시면 되겠고요.
252,인식결과,2,4945629,4954709,저희 행진 차량이랑 여러분들과는 2m 간격 안전거리를 두고 이동하겠습니다. 뒤로 이동하지 않으셔도 됩니다. 지금은
252,수정결과,B,4945629,4954709,저희 행진 차량이랑 여러분들과는 2m 간격 안전거리를 두고 이동하겠습니다. 뒤로 이동하지 않으셔도 됩니다. 지금은
253,인식결과,2,4954709,4961890,출발하면 조금 천천히 출발하시면 됩니다. 네 노래 계속 부르겠습니다.
253,수정결과,B,4954709,4961890,출발하면 조금 천천히 출발하시면 됩니다. 네 노래 계속 부르겠습니다.
254,인식결과,2,5053100,5064270,이동해 보도록 하겠습니다. 간격 2m 띄우도록 하겠습니다. 이제 이제 조금씩 조금씩 와주시면 됩니다. 이제 이 관계 좋습니다.
254,수정결과,B,5053100,5064270,이동해 보도록 하겠습니다. 간격 2m 띄우도록 하겠습니다. 이제 이제 조금씩 조금씩 와주시면 됩니다. 이제 이 관계 좋습니다.
255,인식결과,2,5064270,5072761,다음 노래는 여러분들과 함께 다시 만난 세계 다시 만난
255,수정결과,B,5064270,5072761,다음 노래는 여러분들과 함께 다시 만난 세계 다시 만난
256,인식결과,6,5385160,5387160,평일날 없어
256,수정결과,F,5385160,5387160,평일날 없어
257,인식결과,3,5387160,5394065,괜찮으세요? 불러야 돼요
257,수정결과,C,5387160,5394065,괜찮으세요? 불러야 돼요
258,인식결과,10,5394065,5396840,안 나오는데
258,수정결과,J,5394065,5396840,안 나오는데
259,인식결과,6,5402531,5412790,나는 커피를 하루에 이만큼 이상
259,수정결과,F,5402531,5412790,나는 커피를 하루에 이만큼 이상
260,인식결과,2,5714443,5725862,여기서 대기할 수도 있을 것 같습니다. 그 뒤에 더 전진할 수 있을지는 차후에 공지하도록 하겠습니다. 소망에 맞춰서
260,수정결과,B,5714443,5725862,여기서 대기할 수도 있을 것 같습니다. 그 뒤에 더 전진할 수 있을지는 차후에 공지하도록 하겠습니다. 소망에 맞춰서
261,인식결과,2,5771090,5776356,네. 구호를 힘차게 외쳐보겠습니다. 내란 스케
261,수정결과,B,5771090,5776356,네. 구호를 힘차게 외쳐보겠습니다. 내란 스케
262,인식결과,1,5776356,5786420,윤석열은 퇴진하라 내란 공범 모두 처벌하라.
262,수정결과,A,5776356,5786420,윤석열은 퇴진하라 내란 공범 모두 처벌하라.
263,인식결과,1,5788190,5799160,경찰은 당장 차빼라 경찰은 당장 차빼라.
263,수정결과,A,5788190,5799160,경찰은 당장 차빼라 경찰은 당장 차빼라.
264,인식결과,1,5800840,5810900,우리가 세상을 바꾼다. 우리가 세상을 바꾼다.
264,수정결과,A,5800840,5810900,우리가 세상을 바꾼다. 우리가 세상을 바꾼다.
265,인식결과,1,5812060,5821230,윤석열 퇴진하라 내란 공범 처벌하라
265,수정결과,A,5812060,5821230,윤석열 퇴진하라 내란 공범 처벌하라
266,인식결과,2,5829380,5833550,유리 곳을 함께 불러보겠습니다.
266,수정결과,B,5829380,5833550,유리 곳을 함께 불러보겠습니다.
267,인식결과,2,6036930,6044549,네 아까 안내가 잘 안 들렸다고 해서 다시 말씀드리겠습니다. 남태령역에 화장실이
267,수정결과,B,6036930,6044549,네 아까 안내가 잘 안 들렸다고 해서 다시 말씀드리겠습니다. 남태령역에 화장실이
268,인식결과,2,6044549,6051490,화장실을 이용할 수 있습니다. 개찰구를 통과해서 갈 수 있는데 개찰구가 열려 있습니다.
268,수정결과,B,6044549,6051490,화장실을 이용할 수 있습니다. 개찰구를 통과해서 갈 수 있는데 개찰구가 열려 있습니다.
269,인식결과,2,6051490,6059790,그래서 마음 편하게 갔다 오시면 되겠습니다. 그리고 여성용품이 많이 들어왔고요. 그래서 트럭에 있으니
269,수정결과,B,6051490,6059790,그래서 마음 편하게 갔다 오시면 되겠습니다. 그리고 여성용품이 많이 들어왔고요. 그래서 트럭에 있으니
270,인식결과,2,6059790,6063239,찾아가 주시면 되고 보조 밧데리가
270,수정결과,B,6059790,6063239,찾아가 주시면 되고 보조 밧데리가
271,인식결과,2,6063239,6076399,아주 조금 들어왔습니다. 4개 있는데요. c 타입 c c 타입입니다. 더 있어요. 더 있어요. 네 보조 팔더리가 조금 더 들어왔다고 합니다.
271,수정결과,B,6063239,6076399,아주 조금 들어왔습니다. 4개 있는데요. c 타입 c c 타입입니다. 더 있어요. 더 있어요. 네 보조 팔더리가 조금 더 들어왔다고 합니다.
272,인식결과,2,6076399,6085760,네 조종파테리 환영합니다. 날씨가 추워가지고 시급한데요. 필요하신 분들은 여기서 찾아가 주시면 되겠습니다.
272,수정결과,B,6076399,6085760,네 조종파테리 환영합니다. 날씨가 추워가지고 시급한데요. 필요하신 분들은 여기서 찾아가 주시면 되겠습니다.
273,인식결과,2,6087900,6098035,행진은 우리가 아직 가로막혀 있는 상황이기 때문에 이곳에서 좀 정체될 수 있을 것 같습니다. 잠시 후에
273,수정결과,B,6087900,6098035,행진은 우리가 아직 가로막혀 있는 상황이기 때문에 이곳에서 좀 정체될 수 있을 것 같습니다. 잠시 후에
274,인식결과,2,6098035,6105993,소식을 다시 전해드리도록 하고 함께 부를 노래는 태양처럼
274,수정결과,B,6098035,6105993,소식을 다시 전해드리도록 하고 함께 부를 노래는 태양처럼
275,인식결과,5,6105993,6108720,아니야 아니야 아니야 아니요. 다른 거
275,수정결과,E,6105993,6108720,아니야 아니야 아니야 아니요. 다른 거
276,인식결과,5,6112255,6114075,아이콘
276,수정결과,E,6112255,6114075,아이콘
277,인식결과,2,6128682,6137710,너무 좋습니다. 그대로 노래와 함께 불러보겠습니다. 노래 주십시오.
277,수정결과,B,6128682,6137710,너무 좋습니다. 그대로 노래와 함께 불러보겠습니다. 노래 주십시오.
278,인식결과,10,6172480,6181465,출발할 수 있어 뜨겁게 꿈틀거리는
278,수정결과,J,6172480,6181465,출발할 수 있어 뜨겁게 꿈틀거리는
279,인식결과,10,6181465,6188100,날개를 펴 달아올라 세상 위로
279,수정결과,J,6181465,6188100,날개를 펴 달아올라 세상 위로
280,인식결과,2,6367420,6376385,네. 5시 25분이 되었습니다. 모두들 아직 괜찮으십니까?
280,수정결과,B,6367420,6376385,네. 5시 25분이 되었습니다. 모두들 아직 괜찮으십니까?
281,인식결과,2,6376385,6387290,5시 525분임에도 지금 이곳에서만 라이브로 2만 800명.
281,수정결과,B,6376385,6387290,5시 525분임에도 지금 이곳에서만 라이브로 2만 800명.
282,인식결과,2,6391365,6400434,네 2만 800명이 보고 계십니다. 그리고 계속 차빼라는 구호를 계속 같이 외치시고 있고
282,수정결과,B,6391365,6400434,네 2만 800명이 보고 계십니다. 그리고 계속 차빼라는 구호를 계속 같이 외치시고 있고
283,인식결과,2,6400434,6408434,힘내세요. 응원합니다. 차 빼라 응원하고 있습니다. 지켜보고 있습니다.
283,수정결과,B,6400434,6408434,힘내세요. 응원합니다. 차 빼라 응원하고 있습니다. 지켜보고 있습니다.
284,인식결과,2,6408434,6419995,이런 댓글들을 계속 달아주시고 계십니다. 안내 말씀드리겠습니다. 여기 분실물이 휴대폰이 들어왔습니다.
284,수정결과,B,6408434,6419995,이런 댓글들을 계속 달아주시고 계십니다. 안내 말씀드리겠습니다. 여기 분실물이 휴대폰이 들어왔습니다.
285,인식결과,2,6419995,6431320,네 아이폰이고요. 정치
285,수정결과,B,6419995,6431320,네 아이폰이고요. 정치
286,인식결과,2,6431320,6437030,지린 님 정지린 님이시고요.
286,수정결과,B,6431320,6437030,지린 님 정지린 님이시고요.
287,인식결과,2,6437030,6445434,네 아까 김지사님이 전화 왔는데 휴대폰 주인분을 찾아가 주시면 고맙겠습니다.
287,수정결과,B,6437030,6445434,네 아까 김지사님이 전화 왔는데 휴대폰 주인분을 찾아가 주시면 고맙겠습니다.
288,인식결과,2,6445434,6449450,네 하얀색 아이폰입니다.
288,수정결과,B,6445434,6449450,네 하얀색 아이폰입니다.
289,인식결과,5,6450450,6454130,보조 배터리 한 6개 있습니다.
289,수정결과,E,6450450,6454130,보조 배터리 한 6개 있습니다.
290,인식결과,2,6454130,6459704,네 보조배터리 아직 여유분이 있다고 합니다. 음식도 좀 남아 있고요.
290,수정결과,B,6454130,6459704,네 보조배터리 아직 여유분이 있다고 합니다. 음식도 좀 남아 있고요.
291,인식결과,5,6459704,6460819,음료 먹거리
291,수정결과,E,6459704,6460819,음료 먹거리
292,인식결과,2,6460819,6465480,"담요, 목도리 네 준비되어 있습니다."
292,수정결과,B,6460819,6465480,"담요, 목도리 네 준비되어 있습니다."
293,인식결과,5,6465970,6472510,지금은 아이폰밖에 안 남았어요. 1
293,수정결과,E,6465970,6472510,지금은 아이폰밖에 안 남았어요. 1
294,인식결과,5,6472510,6477125,아이폰 지금은 아이폰이요.
294,수정결과,E,6472510,6477125,아이폰 지금은 아이폰이요.
295,인식결과,2,6477125,6489160,좀 장르의 정리가 좀 필요한 것 같아서 걸스 네이버 다이 함께 들으면서 물품들 분실물도 찾고 하도록 하겠습니다. 스브 다이
295,수정결과,B,6477125,6489160,좀 장르의 정리가 좀 필요한 것 같아서 걸스 네이버 다이 함께 들으면서 물품들 분실물도 찾고 하도록 하겠습니다. 스브 다이
296,인식결과,2,6505328,6509202,인생 목소리 분실 많이 들어왔습니다.
296,수정결과,B,6505328,6509202,인생 목소리 분실 많이 들어왔습니다.
297,인식결과,2,6529393,6539660,끌어다가 목소리 들려주신 분이랑 헤어지셨다고 합니다. 그래서 이거 찾아봐 주시면 좋겠다고 감사하다고
297,수정결과,B,6529393,6539660,끌어다가 목소리 들려주신 분이랑 헤어지셨다고 합니다. 그래서 이거 찾아봐 주시면 좋겠다고 감사하다고
298,인식결과,2,6539660,6544260,찾아와 주시면 고맙겠습니다. 흰 복돌입니다.
298,수정결과,B,6539660,6544260,찾아와 주시면 고맙겠습니다. 흰 복돌입니다.
299,인식결과,5,6701320,6703531,사실 저희가 말씀드리
299,수정결과,E,6701320,6703531,사실 저희가 말씀드리
300,인식결과,1,6760770,6768870,참 빼라참 빼라
300,수정결과,A,6760770,6768870,참 빼라참 빼라
301,인식결과,1,6808355,6818740,차빼라 차빼라 차빼라
301,수정결과,A,6808355,6818740,차빼라 차빼라 차빼라
302,인식결과,1,6818740,6827674,차빼라 차빼라
302,수정결과,A,6818740,6827674,차빼라 차빼라
303,인식결과,2,6831355,6839060,네 구호를 바꿔보겠습니다. 처음부터 끝까지 함께 외쳐주십시오.
303,수정결과,B,6831355,6839060,네 구호를 바꿔보겠습니다. 처음부터 끝까지 함께 외쳐주십시오.
304,인식결과,2,6842350,6850420,네 따뜻한 음료가 앞에 준비되어 있습니다. 필요하신 분들은 가져가 주시면 되겠습니다. 조금 있습니다. 조금
304,수정결과,B,6842350,6850420,네 따뜻한 음료가 앞에 준비되어 있습니다. 필요하신 분들은 가져가 주시면 되겠습니다. 조금 있습니다. 조금
305,인식결과,2,6850420,6860100,꼭 필요하신 분들끼리 나눠서 드시면 좋겠습니다. 구호 외쳐보겠습니다. 가자 용산으로
305,수정결과,B,6850420,6860100,꼭 필요하신 분들끼리 나눠서 드시면 좋겠습니다. 구호 외쳐보겠습니다. 가자 용산으로
306,인식결과,1,6861260,6869130,가자 용산으로 가자 용산으로
306,수정결과,A,6861260,6869130,가자 용산으로 가자 용산으로
307,인식결과,1,6869740,6873290,가자 용산이라
307,수정결과,A,6869740,6873290,가자 용산이라
308,인식결과,2,6874930,6883000,네 다음 노래는 엑소의 으르렁을 함께 불러보겠습니다. 으르렁
308,수정결과,B,6874930,6883000,네 다음 노래는 엑소의 으르렁을 함께 불러보겠습니다. 으르렁
309,인식결과,9,7031210,7034056,는 열 수 있어요.
309,수정결과,I,7031210,7034056,는 열 수 있어요.
310,인식결과,2,7034190,7038100,우리 모두 패턴이 10개 정도 남았다고 합니다.
310,수정결과,B,7034190,7038100,우리 모두 패턴이 10개 정도 남았다고 합니다.
311,인식결과,1,7112690,7120680,차빼라 차 빼라
311,수정결과,A,7112690,7120680,차빼라 차 빼라
312,인식결과,2,7152460,7157480,보시면 경찰 차벽이
312,수정결과,B,7152460,7157480,보시면 경찰 차벽이
313,인식결과,2,7157480,7163230,꼼짝도 하지 않고 있습니다. 야유 한번 보냅시다. 야유 실
313,수정결과,B,7157480,7163230,꼼짝도 하지 않고 있습니다. 야유 한번 보냅시다. 야유 실
314,인식결과,2,7183090,7192140,곧 진짜 해가 뜰 것 같습니다. 우리 불 타오르는 함께 불러봅시다.
314,수정결과,B,7183090,7192140,곧 진짜 해가 뜰 것 같습니다. 우리 불 타오르는 함께 불러봅시다.
1,인식결과,1,0,12340,불타오르네
1,수정결과,A,0,12340,불타오르네
2,인식결과,2,117669,119210,울 터오르네
2,수정결과,B,117669,119210,울 터오르네
3,인식결과,3,195589,197770,용서해 줄게
3,수정결과,C,195589,197770,용서해 줄게
4,인식결과,4,199320,208457,따뜻한 커피 50잔이 와 있다고 합니다. 여러분들 오른편
4,수정결과,D,199320,208457,따뜻한 커피 50잔이 와 있다고 합니다. 여러분들 오른편
5,인식결과,5,208457,214680,앞쪽에 따뜻한 커피 50잔이 준비되어 있습니다. 필요하신 분들
5,수정결과,E,208457,214680,앞쪽에 따뜻한 커피 50잔이 준비되어 있습니다. 필요하신 분들
6,인식결과,5,215550,219644,이제 안내 안 할게.
6,수정결과,E,215550,219644,이제 안내 안 할게.
7,인식결과,5,219644,228580,네 필요하신 분들 가져가시면 될 것 같고 우리 조금 더 힘을 내기 위해서 힘내
7,수정결과,E,219644,228580,네 필요하신 분들 가져가시면 될 것 같고 우리 조금 더 힘을 내기 위해서 힘내
8,인식결과,5,228770,231530,함께 불러보겠습니다
8,수정결과,E,228770,231530,함께 불러보겠습니다
9,인식결과,1,231530,238070,라고 말해줄래. 눈을 반짝여
9,수정결과,A,231530,238070,라고 말해줄래. 눈을 반짝여
10,인식결과,5,441888,450640,트랙터 진주에서 무안에서 출발해서 이곳까지 왔습니다.
10,수정결과,E,441888,450640,트랙터 진주에서 무안에서 출발해서 이곳까지 왔습니다.
11,인식결과,5,451160,457160,왜 경찰은 이 행진을 가로막는 것입니까?
11,수정결과,E,451160,457160,왜 경찰은 이 행진을 가로막는 것입니까?
12,인식결과,5,457420,466260,왜 이 많은 시민들을 거리로 나오게 하는 것입니까?
12,수정결과,E,457420,466260,왜 이 많은 시민들을 거리로 나오게 하는 것입니까?
13,인식결과,5,467480,473710,다음으로 여러분들 구호를 많이 외치셨으니
13,수정결과,E,467480,473710,다음으로 여러분들 구호를 많이 외치셨으니
14,인식결과,5,473710,481160,우리에게 봄이 온다면 함께 부르겠습니다. 봄이 온다면
14,수정결과,E,473710,481160,우리에게 봄이 온다면 함께 부르겠습니다. 봄이 온다면
15,인식결과,1,527859,535160,온다면 나는 너에게 예쁜 빛을 선물할 거야.
15,수정결과,A,527859,535160,온다면 나는 너에게 예쁜 빛을 선물할 거야.
16,인식결과,1,535160,545010,우리에게 봄이 온다면 따스한 하늘이 우리를 감싸면 그 날이
16,수정결과,A,535160,545010,우리에게 봄이 온다면 따스한 하늘이 우리를 감싸면 그 날이
17,인식결과,1,545010,555669,나는 너의 무릎에 누워 꿈을 꿀 거야.
17,수정결과,A,545010,555669,나는 너의 무릎에 누워 꿈을 꿀 거야.
18,인식결과,1,555669,563770,새벽 내내
18,수정결과,A,555669,563770,새벽 내내
19,인식결과,1,617330,623510,다 같이
19,수정결과,A,617330,623510,다 같이
20,인식결과,1,630632,643049,이 때 손을 맞잡고 손을 맞잡고
20,수정결과,A,630632,643049,이 때 손을 맞잡고 손을 맞잡고
21,인식결과,3,880510,893755,우리 구어 한번 배워보겠습니다. 이런 옛날에 많이 보셨을 텐데 텔레비전에 내가 나왔으면 뭐라고 할 거죠?
21,수정결과,C,880510,893755,우리 구어 한번 배워보겠습니다. 이런 옛날에 많이 보셨을 텐데 텔레비전에 내가 나왔으면 뭐라고 할 거죠?
22,인식결과,3,893755,902030,아니요. 잠깐 만요. 차빼라 차빼라 차빼라 차빼라 외쳐보겠네
22,수정결과,C,893755,902030,아니요. 잠깐 만요. 차빼라 차빼라 차빼라 차빼라 외쳐보겠네
23,인식결과,3,902030,914710,외쳐보겠네 이렇게 한번 해보겠습니다. 시작. 텔레비전에 내가 나왔으면 차빼라 차빼라 차빼라 차빼라 외쳐보겠네.
23,수정결과,C,902030,914710,외쳐보겠네 이렇게 한번 해보겠습니다. 시작. 텔레비전에 내가 나왔으면 차빼라 차빼라 차빼라 차빼라 외쳐보겠네.
24,인식결과,3,914710,919929,외쳐보겠네. 텔레비전에 내가 나왔을
24,수정결과,C,914710,919929,외쳐보겠네. 텔레비전에 내가 나왔을
25,인식결과,3,919929,928839,라 라 외쳐보겠네. 외쳐보겠네. 춤
25,수정결과,C,919929,928839,라 라 외쳐보겠네. 외쳐보겠네. 춤
26,인식결과,3,929830,938289,예쁜 얼굴 랄랄랄라 텔레비전을 내가 나왔을
26,수정결과,C,929830,938289,예쁜 얼굴 랄랄랄라 텔레비전을 내가 나왔을
27,인식결과,3,938289,945969,빼라 빼라 빼라 빼라 외쳐보겠네 외쳐보겠네.
27,수정결과,C,938289,945969,빼라 빼라 빼라 빼라 외쳐보겠네 외쳐보겠네.
28,인식결과,3,945969,952590,차빼라는 큰 함성 시작
28,수정결과,C,945969,952590,차빼라는 큰 함성 시작
29,인식결과,3,961260,968275,우리 레미제라블에서 나왔던 민중의 노래 우리
29,수정결과,C,961260,968275,우리 레미제라블에서 나왔던 민중의 노래 우리
30,인식결과,3,968275,977725,역사적 순간을 부르는 가슴이 웅장해지는 노래 함께 불러보겠습니다. 노래는
30,수정결과,C,968275,977725,역사적 순간을 부르는 가슴이 웅장해지는 노래 함께 불러보겠습니다. 노래는
31,인식결과,1,994219,1001020,리듬이 어려워요
31,수정결과,A,994219,1001020,리듬이 어려워요
32,인식결과,2,1001020,1012194,는 듣고 있는 거. 분노한 중 사실은 예처럼 살 수 없다. 외칠
32,수정결과,B,1001020,1012194,는 듣고 있는 거. 분노한 중 사실은 예처럼 살 수 없다. 외칠
33,인식결과,2,1012194,1025724,소리 심장 박동 요동쳐 북소리 어울릴 듯 내일이 열려 밝은 아침이 오리라.
33,수정결과,B,1012194,1025724,소리 심장 박동 요동쳐 북소리 어울릴 듯 내일이 열려 밝은 아침이 오리라.
34,인식결과,3,1109920,1119640,자 우리는 분노를 나와서 잡별라 별라
34,수정결과,C,1109920,1119640,자 우리는 분노를 나와서 잡별라 별라
35,인식결과,3,1119800,1128740,차빼라 삼정 배라 삼정 빼라
35,수정결과,C,1119800,1128740,차빼라 삼정 배라 삼정 빼라
36,인식결과,3,1129320,1139630,그리고 아까 오른쪽에 보셨죠? 우리 수동 방위사령부가 있던 곳입니다. 아까
36,수정결과,C,1129320,1139630,그리고 아까 오른쪽에 보셨죠? 우리 수동 방위사령부가 있던 곳입니다. 아까
37,인식결과,3,1139630,1150030,함성 야유만 보냈습니다. 그러니까 정신 차리라고 분노의 함성 시작
37,수정결과,C,1139630,1150030,함성 야유만 보냈습니다. 그러니까 정신 차리라고 분노의 함성 시작
38,인식결과,3,1155640,1163790,군인들에게 외치겠습니다. 군인들은 따라 해 주세요. 군인들은
