Index,Modification,Speaker,Start Time,End Time,Script
69,인식결과,,906800,921100,"이 나라 권력의 근원이자 헌법의 출판사입니다. 역사에 근거한 국가 질서의 최후 수호자이며 권력의 심판자입니다. 살아남은 여성들이 자녀들이고, 독립운동가들이 지켜낸 후손들이며,"
69,수정결과,,906800,921100,"이 나라 권력의 근원이자 헌법의 출판사입니다. 역사에 근거한 국가 질서의 최후 수호자이며 권력의 심판자입니다. 살아남은 여성들이 자녀들이고, 독립운동가들이 지켜낸 후손들이며,"
70,인식결과,,921100,931900,"국가가 지켜내지 않은 인재와 호랑이 생존자 유가족입니다. 이 나라, 이 세상이 참 주인인 것입니다. 그런데 경찰은 여기서 뭐 하십니까?"
70,수정결과,,921100,931900,"국가가 지켜내지 않은 인재와 호랑이 생존자 유가족입니다. 이 나라, 이 세상이 참 주인인 것입니다. 그런데 경찰은 여기서 뭐 하십니까?"
71,인식결과,,931900,943400,대중교통 이용하게 해달라는 장애인 발판으로 찍어 누르고 끌어내리는 게 질서 유지입니까? 매일 매시간 죽어 나가는 여성 외면하고
71,수정결과,,931900,943400,대중교통 이용하게 해달라는 장애인 발판으로 찍어 누르고 끌어내리는 게 질서 유지입니까? 매일 매시간 죽어 나가는 여성 외면하고
72,인식결과,,943400,954700,조롱하고 입장 가해하는 게 치안 유지입니까? 이웃 먹여 살리는 농민들 다 같이 배 굶지 않게 해달라니 길을 왜 막습니까?
72,수정결과,,943400,954700,조롱하고 입장 가해하는 게 치안 유지입니까? 이웃 먹여 살리는 농민들 다 같이 배 굶지 않게 해달라니 길을 왜 막습니까?
73,인식결과,,954700,968500,"과로에 시달리시고 수당은 있으신지, 노동법은 지켜지는지 모르겠습니다만, 유능하려고 태어나셨습니까? 모임마다 이에 한 말은 동감한다면"
73,수정결과,,954700,968500,"과로에 시달리시고 수당은 있으신지, 노동법은 지켜지는지 모르겠습니다만, 유능하려고 태어나셨습니까? 모임마다 이에 한 말은 동감한다면"
74,인식결과,,968500,983300,그대들도 투쟁하십시오. 동지분들 한 번씩만 같이 외쳐주십시오. 우리는 살아남겠다. 우리는 말하고
74,수정결과,,968500,983300,그대들도 투쟁하십시오. 동지분들 한 번씩만 같이 외쳐주십시오. 우리는 살아남겠다. 우리는 말하고
75,인식결과,,983300,997700,"우리는 나아가고 망한 세상을 무너뜨리고, 우리 세상은 우리가 연어"
75,수정결과,,983300,997700,"우리는 나아가고 망한 세상을 무너뜨리고, 우리 세상은 우리가 연어"
76,인식결과,,997700,1007400,상자를 따르라 죽은 자 비켜라 투쟁.
76,수정결과,,997700,1007400,상자를 따르라 죽은 자 비켜라 투쟁.
77,인식결과,,1020100,1032700,안녕하세요저는 서울에서 태어나서 서울에서 자란 서울 시민입니다.
77,수정결과,,1020100,1032700,안녕하세요저는 서울에서 태어나서 서울에서 자란 서울 시민입니다.
78,인식결과,,1032700,1046900,제가 처음으로 기획할 수 있는 서울시장도 오세훈이었습니다. 제가 초등학생이던 11년도에
78,수정결과,,1032700,1046900,제가 처음으로 기획할 수 있는 서울시장도 오세훈이었습니다. 제가 초등학생이던 11년도에
79,인식결과,,1046900,1055800,제 밥을 세금으로 주기 싫다고 울먹이던 모습이 눈에 선합니다. 제가 제 자신을 키어로 정의하고 나서
79,수정결과,,1046900,1055800,제 밥을 세금으로 주기 싫다고 울먹이던 모습이 눈에 선합니다. 제가 제 자신을 키어로 정의하고 나서
80,인식결과,,1055800,1069400,서울시는 2015년부터 시민 공간 서울광장에서 열리던 서울 퀴어 퍼레이드가 서울 광장을 사용하는 것을 불면 금지했습니다. 제가 사랑하는 인사님이 함께하시는
80,수정결과,,1055800,1069400,서울시는 2015년부터 시민 공간 서울광장에서 열리던 서울 퀴어 퍼레이드가 서울 광장을 사용하는 것을 불면 금지했습니다. 제가 사랑하는 인사님이 함께하시는
81,인식결과,,1069400,1082100,"교내 성폭력 고발 교사의 부당한 자처를 확인하는 농성 현장을 경찰이 폭력 진압하도록 놔두었고, 이제는 서울 시민뿐만이 아니라 전 국민이 밥을 차려주기가 싫은 모양인지"
81,수정결과,,1069400,1082100,"교내 성폭력 고발 교사의 부당한 자처를 확인하는 농성 현장을 경찰이 폭력 진압하도록 놔두었고, 이제는 서울 시민뿐만이 아니라 전 국민이 밥을 차려주기가 싫은 모양인지"
82,인식결과,,1082100,1093700,아침에 서울시청에서 1시간이 걸리는 여기 남태령까지 와서 절대로 트랙터 길을 열어주지 말라고 선전 포고를 했다고 들었습니다.
82,수정결과,,1082100,1093700,아침에 서울시청에서 1시간이 걸리는 여기 남태령까지 와서 절대로 트랙터 길을 열어주지 말라고 선전 포고를 했다고 들었습니다.
83,인식결과,,1093700,1104100,오세훈은 저 개인이 누구인지 영영 모르겠지만 그는 제 삶을 구석구석 방해하고 상처 입혔습니다. 그래서 저도 기꺼이 오세훈을 방해하려 합니다.
83,수정결과,,1093700,1104100,오세훈은 저 개인이 누구인지 영영 모르겠지만 그는 제 삶을 구석구석 방해하고 상처 입혔습니다. 그래서 저도 기꺼이 오세훈을 방해하려 합니다.
84,인식결과,,1104100,1115600,이렇게 제 동기는 다분히 감정적입니다. 많은 분들이 윤석열은 갑자기 나타난 게 아니고 해결하지 못한 한국의 문제가
84,수정결과,,1104100,1115600,이렇게 제 동기는 다분히 감정적입니다. 많은 분들이 윤석열은 갑자기 나타난 게 아니고 해결하지 못한 한국의 문제가
85,인식결과,,1115600,1129500,"쌓여 본마 드러났다는 것을 아실 거라고 믿습니다. 서울도 그렇습니다. 삶의 필수적인 정수 시설, 쓰레기 시설, 농지와 구축과 생산을 다른 도시에 위탁하고,"
85,수정결과,,1115600,1129500,"쌓여 본마 드러났다는 것을 아실 거라고 믿습니다. 서울도 그렇습니다. 삶의 필수적인 정수 시설, 쓰레기 시설, 농지와 구축과 생산을 다른 도시에 위탁하고,"
86,인식결과,,1129500,1140200,노동자 장애인이 시끄러운 추대는 경찰을 시켜 감옥에 쓰레기 넣듯 몰아넣습니다. 그렇게 해서 번쩍번쩍한 도시 서울 만들었는데 뿌듯할까요?
86,수정결과,,1129500,1140200,노동자 장애인이 시끄러운 추대는 경찰을 시켜 감옥에 쓰레기 넣듯 몰아넣습니다. 그렇게 해서 번쩍번쩍한 도시 서울 만들었는데 뿌듯할까요?
87,인식결과,,1140200,1153100,소울이의 별칭이 차갑고 매정한 놈들이 도시인 거를 알까 모르겠네요. 단호한 건데 이 감사할 줄 모르는 놈들은 패배합니다.
87,수정결과,,1140200,1153100,소울이의 별칭이 차갑고 매정한 놈들이 도시인 거를 알까 모르겠네요. 단호한 건데 이 감사할 줄 모르는 놈들은 패배합니다.
88,인식결과,,1153100,1165900,왜냐하면 사람을 사람으로 볼 줄 모르기 때문입니다. 왜 이렇게 사람이 많이 모일지 관심도 없고 모인 사람들을 그저 모른 채 하고 싶어서 치워버리라는 지시만 내리고
88,수정결과,,1153100,1165900,왜냐하면 사람을 사람으로 볼 줄 모르기 때문입니다. 왜 이렇게 사람이 많이 모일지 관심도 없고 모인 사람들을 그저 모른 채 하고 싶어서 치워버리라는 지시만 내리고
89,인식결과,,1165900,1180300,그 치워버리라는 지시를 경찰과 소방관과 공무원들이 인력난 속에서 어떻게 견뎌내고 있는지도 관심이 없기 때문입니다. 밥은 돈만 있다고 먹을 수 있는 게 아니라는 거
89,수정결과,,1165900,1180300,그 치워버리라는 지시를 경찰과 소방관과 공무원들이 인력난 속에서 어떻게 견뎌내고 있는지도 관심이 없기 때문입니다. 밥은 돈만 있다고 먹을 수 있는 게 아니라는 거
90,인식결과,,1180300,1194000,"밥알 하나에 얼마나 많은 사람들의 인생이 또 복잡한 감정이 담겼는지, 그 사람들의 삶에는 또 얼마나 다양한 사람들의 마음이 모여 있는지 전혀 모르기 때문입니다."
90,수정결과,,1180300,1194000,"밥알 하나에 얼마나 많은 사람들의 인생이 또 복잡한 감정이 담겼는지, 그 사람들의 삶에는 또 얼마나 다양한 사람들의 마음이 모여 있는지 전혀 모르기 때문입니다."
91,인식결과,,1194000,1208000,여기 모인 여러분께서는 또 경찰 여러분도 이 사실을 기억해 주시기 바랍니다. 저희는 함께 살아가기 위해 이 자리에 있다는 것을
91,수정결과,,1194000,1208000,여기 모인 여러분께서는 또 경찰 여러분도 이 사실을 기억해 주시기 바랍니다. 저희는 함께 살아가기 위해 이 자리에 있다는 것을
92,인식결과,,1208000,1219800,또 이렇게 일하고 있다는 것을 기억해 주시기 바랍니다. 길을 열어주세요. 길을 열어주세요. 하기 어렵다면
92,수정결과,,1208000,1219800,또 이렇게 일하고 있다는 것을 기억해 주시기 바랍니다. 길을 열어주세요. 길을 열어주세요. 하기 어렵다면
93,인식결과,,1219800,1234000,마음이라도 열어주시길 부탁드립니다. 다시 가고 싶습니다. 마지막으로
93,수정결과,,1219800,1234000,마음이라도 열어주시길 부탁드립니다. 다시 가고 싶습니다. 마지막으로
94,인식결과,,1234000,1248400,780 넘게 평생 충남에서 농사 지으시고 계시는 저희 이모들께 뉴스펙 한번 드리고 구호 외치고 내려가겠습니다. 헌재는 지금 당장 윤석열을 탄핵하라
94,수정결과,,1234000,1248400,780 넘게 평생 충남에서 농사 지으시고 계시는 저희 이모들께 뉴스펙 한번 드리고 구호 외치고 내려가겠습니다. 헌재는 지금 당장 윤석열을 탄핵하라
95,인식결과,,1248400,1260800,감사합니다. 가서 해볼게요.
95,수정결과,,1248400,1260800,감사합니다. 가서 해볼게요.
96,인식결과,,1260800,1274500,빼라같은 서울 시민으로 너무 공감되는 말씀이셨습니다.
96,수정결과,,1260800,1274500,빼라같은 서울 시민으로 너무 공감되는 말씀이셨습니다.
97,인식결과,,1274500,1287000,오세훈이 오늘 광화문 농성장 강제 철거한다고 하고 트랙터는 서울 진입이 안 된다고 합니다. 4대문 안으로 절대 들어올 수 없다고 하는데
97,수정결과,,1274500,1287000,오세훈이 오늘 광화문 농성장 강제 철거한다고 하고 트랙터는 서울 진입이 안 된다고 합니다. 4대문 안으로 절대 들어올 수 없다고 하는데
98,인식결과,,1287000,1297600,서울이 오세원 치가니까 며칠 전엔 토지 거래 허가구역 해제했다가 다시 지정했다가
98,수정결과,,1287000,1297600,서울이 오세원 치가니까 며칠 전엔 토지 거래 허가구역 해제했다가 다시 지정했다가
99,인식결과,,1297600,1311700,저는 오세훈부터 철거했으면 하는데 어떻습니까? 오세훈의 서울 진입을 영원히 막았으면 하는데 어떻습니까? 부읍시다.
99,수정결과,,1297600,1311700,저는 오세훈부터 철거했으면 하는데 어떻습니까? 오세훈의 서울 진입을 영원히 막았으면 하는데 어떻습니까? 부읍시다.
100,인식결과,,1311700,1321000,농성장은 지키고 오세우는 철거하자
100,수정결과,,1311700,1321000,농성장은 지키고 오세우는 철거하자
101,인식결과,,1321000,1334400,트랙터는 서울 가고 오세훈은 나가라. 트랙터는 서울 가고 윤석열은 감옥 가라.
101,수정결과,,1321000,1334400,트랙터는 서울 가고 오세훈은 나가라. 트랙터는 서울 가고 윤석열은 감옥 가라.
102,인식결과,,1334400,1347100,아직도 차벽을 치우고 있지 않은 경찰 다 틀어막고 있는 경찰 전화기 112로 경찰에 계속 항의 전화 넣어주시기 바랍니다.
102,수정결과,,1334400,1347100,아직도 차벽을 치우고 있지 않은 경찰 다 틀어막고 있는 경찰 전화기 112로 경찰에 계속 항의 전화 넣어주시기 바랍니다.
103,인식결과,,1347100,1361400,분실물이 있으신 분들은 무대를 바라보시고 무대 왼편 뒤쪽으로 가져다주시면 사회자가 안내해서 되찾아드리도록 하겠습니다. 다음 발언 이어 소개해 드리겠습니다. 전국 여성 농민의 총연합
103,수정결과,,1347100,1361400,분실물이 있으신 분들은 무대를 바라보시고 무대 왼편 뒤쪽으로 가져다주시면 사회자가 안내해서 되찾아드리도록 하겠습니다. 다음 발언 이어 소개해 드리겠습니다. 전국 여성 농민의 총연합
104,인식결과,,1361400,1374200,"김정열 부회장님 발언을 듣고 아나키스트 기수님, 그리고 동덕여대에서 오신 조예은 님 차례로 모시겠습니다."
104,수정결과,,1361400,1374200,"김정열 부회장님 발언을 듣고 아나키스트 기수님, 그리고 동덕여대에서 오신 조예은 님 차례로 모시겠습니다."
105,인식결과,,1374200,1388900,반갑습니다. 저는 전국여성농민회 총연합 부회장 김정열입니다. 투쟁으로 인사드리겠습니다.
105,수정결과,,1374200,1388900,반갑습니다. 저는 전국여성농민회 총연합 부회장 김정열입니다. 투쟁으로 인사드리겠습니다.
106,인식결과,,1388900,1399400,투쟁 아직도 윤석열이 파면되지 않은 이 밤 행복하다고 말해도 될까요?
106,수정결과,,1388900,1399400,투쟁 아직도 윤석열이 파면되지 않은 이 밤 행복하다고 말해도 될까요?
107,인식결과,,1399400,1413400,농민으로서 정말로 오늘은 많은 어떤 감동을 받았습니다. 농민들의 트랙터가 서울로 광화문으로 가기 위해 많은 분들이
107,수정결과,,1399400,1413400,농민으로서 정말로 오늘은 많은 어떤 감동을 받았습니다. 농민들의 트랙터가 서울로 광화문으로 가기 위해 많은 분들이
108,인식결과,,1413400,1425800,지지하고 연대하고 함께해 주는 이 모든 사실도 기쁘고 행복하지만 그보다 더 기쁜 것은 여러분들의 밥 이야기였습니다.
108,수정결과,,1413400,1425800,지지하고 연대하고 함께해 주는 이 모든 사실도 기쁘고 행복하지만 그보다 더 기쁜 것은 여러분들의 밥 이야기였습니다.
109,인식결과,,1425800,1439200,농민들이 생산해 준 밥을 먹고 있다. 농민들이 수확한 농산물로 밥상을 먹고 있다라는 그 얘기가 그렇게 뿌듯하고
109,수정결과,,1425800,1439200,농민들이 생산해 준 밥을 먹고 있다. 농민들이 수확한 농산물로 밥상을 먹고 있다라는 그 얘기가 그렇게 뿌듯하고
110,인식결과,,1439200,1448900,행복할 수가 없습니다. 이렇듯 우리 농민은 여러분들의 밥상에 여러분들의 생명으로
110,수정결과,,1439200,1448900,행복할 수가 없습니다. 이렇듯 우리 농민은 여러분들의 밥상에 여러분들의 생명으로
111,인식결과,,1448900,1461800,함께하고 있다는 사실이 이렇게 기쁘고 행복할 수가 없습니다. 저들은 우리들의 이런 연대를 우리들의 이런 마음을
111,수정결과,,1448900,1461800,함께하고 있다는 사실이 이렇게 기쁘고 행복할 수가 없습니다. 저들은 우리들의 이런 연대를 우리들의 이런 마음을
112,인식결과,,1461800,1475500,결코 끊어놓지 못할 것을 알기에 우리의 이 밤은 저는 행복합니다. 그리고 반드시 우리의 투쟁은 승리로 갈 것이라고 확신하게 되었습니다.
112,수정결과,,1461800,1475500,결코 끊어놓지 못할 것을 알기에 우리의 이 밤은 저는 행복합니다. 그리고 반드시 우리의 투쟁은 승리로 갈 것이라고 확신하게 되었습니다.
113,인식결과,,1475500,1486400,제가 오늘 이 자리에 올라온 것은 사실은 비아깜바시나 이야기를 하기 위해서 왔습니다.
113,수정결과,,1475500,1486400,제가 오늘 이 자리에 올라온 것은 사실은 비아깜바시나 이야기를 하기 위해서 왔습니다.
114,인식결과,,1486400,1499500,저는 비핵화 필수나 국제조정위원을 맡고 있습니다. 제가 뭐라고 말했다고요? 제가 어떤 조직에서 활동하고 있다고요?
114,수정결과,,1486400,1499500,저는 비핵화 필수나 국제조정위원을 맡고 있습니다. 제가 뭐라고 말했다고요? 제가 어떤 조직에서 활동하고 있다고요?
115,인식결과,,1499500,1512000,비아캄파시나라는 조직이 있습니다. 아는 분들은 아는 사람만 아는 그런 조직입니다. 그러나 세계적으로는 꽤 유명한 조직입니다.
115,수정결과,,1499500,1512000,비아캄파시나라는 조직이 있습니다. 아는 분들은 아는 사람만 아는 그런 조직입니다. 그러나 세계적으로는 꽤 유명한 조직입니다.
116,인식결과,,1512000,1525900,국제 농민운동 조직으로서 1993년도에 창립됐습니다. 그리고 전 세계의 신자유주의 반대 운동과 특히 신자유주의 농업에 맞선
116,수정결과,,1512000,1525900,국제 농민운동 조직으로서 1993년도에 창립됐습니다. 그리고 전 세계의 신자유주의 반대 운동과 특히 신자유주의 농업에 맞선
117,인식결과,,1525900,1537000,가장 강력한 투쟁을 한 조직이 비아간 벨시나 조직입니다. 우리 전농과 전여농은 2004년부터 비아간 벨시나 활동을 하고 있었습니다.
117,수정결과,,1525900,1537000,가장 강력한 투쟁을 한 조직이 비아간 벨시나 조직입니다. 우리 전농과 전여농은 2004년부터 비아간 벨시나 활동을 하고 있었습니다.
118,인식결과,,1537000,1551300,"비아캄파시나는 투쟁을 세계화하자, 그리고 농민들의 희망을 세계화하자라는 기치를 가지고 활동하고 있습니다. 제가 이 자리에 올라와서 드리고 싶은 소식은"
118,수정결과,,1537000,1551300,"비아캄파시나는 투쟁을 세계화하자, 그리고 농민들의 희망을 세계화하자라는 기치를 가지고 활동하고 있습니다. 제가 이 자리에 올라와서 드리고 싶은 소식은"
119,인식결과,,1551300,1563800,우리들의 이 윤석열을 향한 파면 투쟁과 새로운 사회를 위한 농민들의 투쟁이 결코 국내에만 있지 않다는 말씀을 드리고 싶어서입니다.
119,수정결과,,1551300,1563800,우리들의 이 윤석열을 향한 파면 투쟁과 새로운 사회를 위한 농민들의 투쟁이 결코 국내에만 있지 않다는 말씀을 드리고 싶어서입니다.
120,인식결과,,1563800,1574200,기관발수단은 지난 3월 22일 전농과 전여농에 대한 국제 연대를 표명하고 성명서를
120,수정결과,,1563800,1574200,기관발수단은 지난 3월 22일 전농과 전여농에 대한 국제 연대를 표명하고 성명서를
121,인식결과,,1574200,1585100,승인했습니다. 그리고 이 성명서는 오늘이나 내일 중으로 피아 캄파시나 홈페이지에 올라갈 예정입니다. 피아 캄파시나의 해원은
121,수정결과,,1574200,1585100,승인했습니다. 그리고 이 성명서는 오늘이나 내일 중으로 피아 캄파시나 홈페이지에 올라갈 예정입니다. 피아 캄파시나의 해원은
122,인식결과,,1585100,1599900,전 세계에 2억 명이 있습니다. 81개 조직의 81개 국가의 182개 조직이 가입돼 있는 굉장히 큰 조직입니다. 그래서 피아카파시나에서는
122,수정결과,,1585100,1599900,전 세계에 2억 명이 있습니다. 81개 조직의 81개 국가의 182개 조직이 가입돼 있는 굉장히 큰 조직입니다. 그래서 피아카파시나에서는
123,인식결과,,1599900,1610100,지금 현재의 윤석열 파면 투쟁은 민주주의에 대한 훼손과 또한 총무로 군사적인 통치를 통해서
123,수정결과,,1599900,1610100,지금 현재의 윤석열 파면 투쟁은 민주주의에 대한 훼손과 또한 총무로 군사적인 통치를 통해서
124,인식결과,,1610100,1622300,민중들의 농민들의 자유와 민주주의를 억압하는 행위로 규정했습니다. 성명서 일부를 제가 말씀드려 보겠습니다.
124,수정결과,,1610100,1622300,민중들의 농민들의 자유와 민주주의를 억압하는 행위로 규정했습니다. 성명서 일부를 제가 말씀드려 보겠습니다.
125,인식결과,,1622300,1635800,피아칸 파시나는 윤석열 대통령의 파면과 새로운 사회 건설을 위한 전농과 전유롱의 투쟁에 대한 지지와
125,수정결과,,1622300,1635800,피아칸 파시나는 윤석열 대통령의 파면과 새로운 사회 건설을 위한 전농과 전유롱의 투쟁에 대한 지지와
126,인식결과,,1635800,1650500,강력한 연대를 표명한다. 12월 3일 윤석열 대통령의 계엄 선포는 총을 사용한 강력한 군사 통제를 통하여 한국 민중들의 자유와 민주주의를 억압하고
126,수정결과,,1635800,1650500,강력한 연대를 표명한다. 12월 3일 윤석열 대통령의 계엄 선포는 총을 사용한 강력한 군사 통제를 통하여 한국 민중들의 자유와 민주주의를 억압하고
127,인식결과,,1650500,1663400,평화를 위협하는 범죄 행위였다. 윤석열 대통령의 이러한 행동은 민주주의 원칙과 법치주의를 위반하고 헌정질서를 훼손한 것이다.
127,수정결과,,1650500,1663400,평화를 위협하는 범죄 행위였다. 윤석열 대통령의 이러한 행동은 민주주의 원칙과 법치주의를 위반하고 헌정질서를 훼손한 것이다.
128,인식결과,,1663400,1675700,귀약한 발신하는 윤석열 대통령의 즉각 파면을 통하여 한국의 민주주의가 돌아와 농민들이 안심하고 노아 죽을 수 있기를 바란다.
128,수정결과,,1663400,1675700,귀약한 발신하는 윤석열 대통령의 즉각 파면을 통하여 한국의 민주주의가 돌아와 농민들이 안심하고 노아 죽을 수 있기를 바란다.
129,인식결과,,1675700,1687000,"또한 식량 주권과 농민의 권리, 여성 농민의 권리가 존중되는 새로운 농업농촌과 사회 개혁 투쟁을 벌이고 있는"
129,수정결과,,1675700,1687000,"또한 식량 주권과 농민의 권리, 여성 농민의 권리가 존중되는 새로운 농업농촌과 사회 개혁 투쟁을 벌이고 있는"
130,인식결과,,1687000,1700800,"전농과 전연홍의 투쟁을 강력히 지지하며, 그 투쟁의 길에 늘 비약한 발신자도 함께할 것을 약속한다. 투쟁을 세계화하라, 희망을 세계화하라"
130,수정결과,,1687000,1700800,"전농과 전연홍의 투쟁을 강력히 지지하며, 그 투쟁의 길에 늘 비약한 발신자도 함께할 것을 약속한다. 투쟁을 세계화하라, 희망을 세계화하라"
131,인식결과,,1700800,1715300,헌법재판소는 윤석열 대통령을 즉각 파면하라. 피아간 발신하는 전농과 전여농의
131,수정결과,,1700800,1715300,헌법재판소는 윤석열 대통령을 즉각 파면하라. 피아간 발신하는 전농과 전여농의
132,인식결과,,1715300,1730100,조금이라도 힘을 드리고 싶습니다. 비록 우리가 서로 세계 각지에서 흩어져 있지만 신자유주의와 신자유주의를 통한 양극화 불평등은 결코 다르지 않기 때문입니다.
132,수정결과,,1715300,1730100,조금이라도 힘을 드리고 싶습니다. 비록 우리가 서로 세계 각지에서 흩어져 있지만 신자유주의와 신자유주의를 통한 양극화 불평등은 결코 다르지 않기 때문입니다.
133,인식결과,,1730100,1741100,"피하권 발신하는 전농과 전여농의 투쟁이, 그리고 한국 민중의 투쟁이 승리할 때까지 늘 함께하고 있음을 이 자리를 통해서 말씀드리고 싶었습니다."
133,수정결과,,1730100,1741100,"피하권 발신하는 전농과 전여농의 투쟁이, 그리고 한국 민중의 투쟁이 승리할 때까지 늘 함께하고 있음을 이 자리를 통해서 말씀드리고 싶었습니다."
134,인식결과,,1741100,1754500,고맙습니다.
134,수정결과,,1741100,1754500,고맙습니다.
135,인식결과,,1754500,1760200,안녕하십니까?
135,수정결과,,1754500,1760200,안녕하십니까?
136,인식결과,,1760200,1772000,저는 광장에 많은 아나키스트들 중에 1명입니다. 이 깃발 아마 보신 분도 있으실 것 같은데요. 질문이 참 많이 들어옵니다.
136,수정결과,,1760200,1772000,저는 광장에 많은 아나키스트들 중에 1명입니다. 이 깃발 아마 보신 분도 있으실 것 같은데요. 질문이 참 많이 들어옵니다.
137,인식결과,,1772000,1787000,이 깃발이 어떤 의미인지 모르시는 분이 많으셨습니다. 이 자리를 빌려서 대답을 하자면 아나키즘이라는 사상의 상징입니다. 아나키즘은 모든 권위에 반대하는 사상입니다. 저희는 이 모든 문제의 원인을
137,수정결과,,1772000,1787000,이 깃발이 어떤 의미인지 모르시는 분이 많으셨습니다. 이 자리를 빌려서 대답을 하자면 아나키즘이라는 사상의 상징입니다. 아나키즘은 모든 권위에 반대하는 사상입니다. 저희는 이 모든 문제의 원인을
138,인식결과,,1787000,1798400,권위주의적인 권력 구조에서 찾습니다. 윤석열의 만행은 윤석열 같은 자에게 권력을 쥐어주게 되는 이 사회 구조에 있습니다. 우리가 윤석열을 뽑았습니까?
138,수정결과,,1787000,1798400,권위주의적인 권력 구조에서 찾습니다. 윤석열의 만행은 윤석열 같은 자에게 권력을 쥐어주게 되는 이 사회 구조에 있습니다. 우리가 윤석열을 뽑았습니까?
139,인식결과,,1798400,1811000,여기 뭐 꼬였다가 생각을 바꾸신 분이 계실 수도 있습니다. 하지만 그분들조차 윤석열이 계엄령을 선포해서 우리를 다 죽이려고 할 줄 모르지 않았습니까?
139,수정결과,,1798400,1811000,여기 뭐 꼬였다가 생각을 바꾸신 분이 계실 수도 있습니다. 하지만 그분들조차 윤석열이 계엄령을 선포해서 우리를 다 죽이려고 할 줄 모르지 않았습니까?
140,인식결과,,1811000,1821100,우리 사회에서 투표일이 지나면 민중은 정치에서 배제당하기 일쑤입니다. 민주주의는 결코 완전하지 않습니다.
140,수정결과,,1811000,1821100,우리 사회에서 투표일이 지나면 민중은 정치에서 배제당하기 일쑤입니다. 민주주의는 결코 완전하지 않습니다.
141,인식결과,,1821100,1835900,"그런데 우리 사회에 그 불안전한 민주주의마저 지키지 못하는 잘못된 권위가 얼마나 많습니까? 대통령, 헌법재판소, 사법부 서울시장 오세훈 그리고 여기 경찰들"
141,수정결과,,1821100,1835900,"그런데 우리 사회에 그 불안전한 민주주의마저 지키지 못하는 잘못된 권위가 얼마나 많습니까? 대통령, 헌법재판소, 사법부 서울시장 오세훈 그리고 여기 경찰들"
142,인식결과,,1835900,1848500,정부 시스템이 국민을 배신했습니다. 이런 때 저 같은 아나키스트가 목소리를 내지 않는다면 대체 어디서 목소리를 낼 수 있겠습니까? 이 자리를 빌려서
142,수정결과,,1835900,1848500,정부 시스템이 국민을 배신했습니다. 이런 때 저 같은 아나키스트가 목소리를 내지 않는다면 대체 어디서 목소리를 낼 수 있겠습니까? 이 자리를 빌려서
143,인식결과,,1848500,1863400,우리 시민을 배신한 경찰들에게 하고 싶은 이야기가 있습니다. 여러분 여러분은 경찰이기 이전에 시민이고 그 이전의 사람입니다. 사람으로 제 자신에게 물으십시오. 부끄럽지 않습니까?
143,수정결과,,1848500,1863400,우리 시민을 배신한 경찰들에게 하고 싶은 이야기가 있습니다. 여러분 여러분은 경찰이기 이전에 시민이고 그 이전의 사람입니다. 사람으로 제 자신에게 물으십시오. 부끄럽지 않습니까?
144,인식결과,,1863400,1876900,내란을 무모하고 국민의 적이 되려고 경찰이 되었습니까? 자신을 돌아보십시오. 여러분은 사람이지 명령에 복종하려고 태어난 게 아닙니다. 제복을 벗은 당신은 어떤 사람입니까?
144,수정결과,,1863400,1876900,내란을 무모하고 국민의 적이 되려고 경찰이 되었습니까? 자신을 돌아보십시오. 여러분은 사람이지 명령에 복종하려고 태어난 게 아닙니다. 제복을 벗은 당신은 어떤 사람입니까?
145,인식결과,,1876900,1888700,그리고 여러분께도 하고 싶은 이야기가 있습니다. 행정부가 권력을 남용할 때 누가 견제할 수 있습니까?
145,수정결과,,1876900,1888700,그리고 여러분께도 하고 싶은 이야기가 있습니다. 행정부가 권력을 남용할 때 누가 견제할 수 있습니까?
146,인식결과,,1888700,1903000,"또 삼권분립에서 입법부, 사법부, 입법부도 사법부도 아닌 행정부를 견제할 수 있는 것은 저는 우리 시민이라고 생각합니다. 노동자를 탄압하는 기업을, 농민을 억압하는 그릇된 정책을"
146,수정결과,,1888700,1903000,"또 삼권분립에서 입법부, 사법부, 입법부도 사법부도 아닌 행정부를 견제할 수 있는 것은 저는 우리 시민이라고 생각합니다. 노동자를 탄압하는 기업을, 농민을 억압하는 그릇된 정책을"
147,인식결과,,1903000,1916500,권위주의적인 정부 시스템을 견제할 수 있는 것이 누구입니까? 네 우리입니다. 우리 시민들입니다. 어떤 정부 기관도 우리 위에 있을 수 없고 우리 운명을 결정할 수 없습니다.
147,수정결과,,1903000,1916500,권위주의적인 정부 시스템을 견제할 수 있는 것이 누구입니까? 네 우리입니다. 우리 시민들입니다. 어떤 정부 기관도 우리 위에 있을 수 없고 우리 운명을 결정할 수 없습니다.
148,인식결과,,1916500,1930800,"우리 위에는 신도, 국가도 주인도 없습니다. 아나키즘에는 이상주의라는 비판이 흔히 따라옵니다. 하지만 저는 지금 이 남태령에서 연대하는 여러분의 모습에서"
148,수정결과,,1916500,1930800,"우리 위에는 신도, 국가도 주인도 없습니다. 아나키즘에는 이상주의라는 비판이 흔히 따라옵니다. 하지만 저는 지금 이 남태령에서 연대하는 여러분의 모습에서"
149,인식결과,,1930800,1944100,그 이상을 보고 있습니다. 그래서 이 말을 하고 싶었습니다. 다들 감사합니다. 그리고 마지막으로 지금 여기 함께하지는 못하지만 라이브로 보고 있을
